Artist ID,Name,Nationality,Gender,Birth Year,Death Year,wikidata_id,enhanced_birth_year,match_status
6243,Frederick Wardy,American,Male,1937.0,,,,api_error
6244,John D. Wareham,American,Male,1871.0,1954.0,,,api_error
6246,Andy Warhol,American,Male,1928.0,1987.0,,,api_error
6247,William Warnecke,American,Male,1881.0,1939.0,,,api_error
6248,Henry de Waroquier,French,Male,1881.0,1970.0,,,api_error
6249,Dody Weston Thompson,American,Male,1923.0,2012.0,,,api_error
6250,Marian Warzecha,Polish,Female,1930.0,,,,api_error
6251,Bradford Washburn,American,Male,1910.0,2007.0,,,api_error
6252,Wasserman,Swiss,,,,,,api_error
6253,Yukichi Watabe,Japanese,Male,,,,,api_error
6254,Ryo Watanabe,Japanese,Male,1936.0,,,,api_error
6255,Sadao Watanabe,Japanese,Male,1913.0,1996.0,,,api_error
6256,Yoshio Watanabe,Japanese,Male,1907.0,,,,api_error
6257,Neil S. Waterman,American,Male,,,,,api_error
6258,E. K. Waters,American,,,,,,api_error
6260,Carleton E. Watkins,American,Male,1829.0,1916.0,,,api_error
6261,Franklin Chenault Watkins,American,Male,1894.0,1972.0,,,api_error
6262,Gilbert A. Watrous,American,Male,1919.0,,,,api_error
6264,Brian J. Watson,British,Male,1949.0,,,,api_error
6265,F. Marriott Watson,British,,,,,,api_error
6266,S. Watson,British,,,,,,api_error
6267,Eva Watson-Schütze,American,Female,1867.0,1935.0,,,api_error
6268,Henning Watterston,American,Male,,,,,api_error
6269,Robert Watts,American,Male,1923.0,1988.0,,,api_error
6271,June Wayne,American,Female,1918.0,2011.0,,,api_error
6272,Todd Webb,American,Male,1905.0,2000.0,,,api_error
6273,Franklin Webber,American,Male,,,,,api_error
6274,Hugo Weber,American,Male,1918.0,1971.0,,,api_error
6275,Max Weber,American,Male,1881.0,1961.0,,,api_error
6278,Josiah Wedgwood,British,Male,1730.0,1795.0,,,api_error
6279,William Frederick Weege III,American,Male,1935.0,,,,api_error
6280,Harry Mohr Weese,American,Male,1915.0,1998.0,,,api_error
6281,William Wegman,American,Male,1943.0,,,,api_error
6282,Hans Wegner,Danish,Male,1914.0,2007.0,,,api_error
6283,Weigl-Waltl,German,,,,,,api_error
6284,Svend Weihrauch,Danish,Male,1899.0,1962.0,,,api_error
6285,Elbert Weinberg,American,Male,1928.0,1991.0,,,api_error
6286,Helen Joy Weinberg,American,Female,1900.0,1994.0,,,api_error
6287,Dan Weiner,American,Male,1919.0,1959.0,,,api_error
6288,Lawrence Weiner,American,Male,1942.0,,,,api_error
6289,Wolfgang Weingart,Swiss,Male,1941.0,,,,api_error
6290,David Weinrib,American,Male,1924.0,2016.0,,,api_error
6291,Joyce Weinstein,American,Female,1931.0,,,,api_error
6292,John Spence Weir,American,Male,1930.0,,,,api_error
6293,Weisgerber,Austrian,,,,,,api_error
6294,David Weiss,Swiss,Male,1946.0,2012.0,,,api_error
6295,John Joseph Weiss,American,Male,1941.0,,,,api_error
6296,Sabine Weiss,Swiss,Female,1924.0,,,,api_error
6297,Weissauer,Nationality unknown,,,,,,api_error
6298,Ernest Weissman,Nationality unknown,Male,,,,,api_error
6299,Susan Weitzman,American,Female,,,,,api_error
6300,Pepi Weixlgartner,Austrian,Female,1886.0,1981.0,,,api_error
6301,Mieczyslaw Wejman,Polish,Male,1912.0,1997.0,,,api_error
6302,Stanislaw Wejman,Polish,Male,1944.0,,,,api_error
6303,Roger Welch,American,Male,1929.0,,,,api_error
6304,W. Archibald Welden,American,Male,1900.0,1970.0,,,api_error
6305,Neil Welliver,American,Male,1929.0,2005.0,,,api_error
6306,James L. Wells,American,Male,1902.0,1993.0,,,api_error
6307,Lynton Wells,American,Male,1940.0,,,,api_error
6308,Jack Welpott,American,Male,1923.0,2007.0,,,api_error
6309,Stow Wengenroth,American,Male,1906.0,1978.0,,,api_error
6311,Jane Wenger,American,Female,1944.0,,,,api_error
6312,Wilhelm Wenk,German,Male,,,,,api_error
6313,F. H. Wenzel,Nationality unknown,,,,,,api_error
6314,Theodor Werner,German,Male,1886.0,1969.0,,,api_error
6315,Wolfgang von Wersin,German,Male,1882.0,1976.0,,,api_error
6316,John Wesley,American,Male,1928.0,,,,api_error
6317,"Henry Wessel, Jr.",American,Male,1942.0,,,,api_error
6318,Tom Wesselmann,American,Male,1931.0,2004.0,,,api_error
6319,Levon West,American,Male,1900.0,1968.0,,,api_error
6321,Timothy West,American,Male,1937.0,2012.0,,,api_error
6322,H. C. Westermann,American,Male,1922.0,1981.0,,,api_error
6326,Terence Westmacott,Nationality unknown,Male,,,,,api_error
6327,Brett Weston,American,Male,1911.0,1993.0,,,api_error
6329,Edward Weston,American,Male,1886.0,1958.0,,,api_error
6330,Harold Weston,American,Male,1894.0,1972.0,,,api_error
6331,Bengt Westrell,Swedish,,1927.0,,,,api_error
6332,Stefan Wewerka,German,Male,1928.0,,,,api_error
6333,Dennis Wheeler,American,Male,1935.0,,,,api_error
6335,John Adams Whipple,American,Male,1822.0,1891.0,,,api_error
6336,James McNeill Whistler,American,Male,1834.0,1903.0,,,api_error
6337,Rex Whistler,British,Male,1905.0,1944.0,,,api_error
6338,Clarence H. White,American,Male,1871.0,1925.0,,,api_error
6339,Charles White,American,Male,1918.0,1979.0,,,api_error
6340,Henry White,British,Male,1819.0,1903.0,,,api_error
6341,Linda White,American,Female,1945.0,,,,api_error
6342,Minor White,American,Male,1908.0,1976.0,,,api_error
6343,Neal White,American,Male,1947.0,,,,api_error
6344,Stephen White,American,Male,1948.0,,,,api_error
6346,Walter Whitehead,American,Male,1874.0,1956.0,,,api_error
6347,Brett Whiteley,Australian,Male,1939.0,1992.0,,,api_error
6348,Forbes Johnstone Whiteside,American,Male,1918.0,,,,api_error
6350,Robert Whitman,American,Male,1935.0,,,,api_error
6351,Jack Whitten,American,Male,1939.0,,,,api_error
6352,Jan Wichers,German,Male,1944.0,,,,api_error
6354,Jan Wiegers,Dutch,Male,1893.0,1959.0,,,api_error
6355,Hannah Weiner,Nationality unknown,Female,,,,,api_error
6356,Metall-Arbeit Wiener Werkstätte,Austrian,,,,,,api_error
6357,Anne Wienholt,Austrian,Female,,,,,api_error
6358,Jupp Wiertz,German,Male,1881.0,1939.0,,,api_error
6359,Don Wight,American,Male,1924.0,,,,api_error
6360,Orrin Wightman,American,Male,1873.0,1965.0,,,api_error
6361,Svend Wiig Hansen,Danish,Male,1922.0,1997.0,,,api_error
6362,Bjorn Wiinblad,Danish,Male,1918.0,2006.0,,,api_error
6363,Hendrikus Th. Wijdeveld,Dutch,Male,1885.0,1987.0,,,api_error
6364,David Wilcox,American,Male,,,,,api_error
6365,Gerald Wilde,British,Male,,,,,api_error
6366,Marguerite Wildenhain,American,Female,1896.0,1985.0,,,api_error
6367,Adolpho Wildt,Italian,Male,1868.0,1931.0,,,api_error
6370,William T. Wiley,American,Male,1937.0,,,,api_error
6371,Thomas Wilfred,American,Male,1889.0,1968.0,,,api_error
6372,Ulfert Wilke,American,Male,1907.0,1988.0,,,api_error
6373,John Willenbecher,American,Male,1936.0,,,,api_error
6374,Mildred E. Williams,Nationality unknown,Female,1892.0,1967.0,,,api_error
6375,Casey Williams,American,Male,1947.0,2013.0,,,api_error
6376,Daniel S. Williams,American,Male,1942.0,,,,api_error
6377,Emmett Williams,American,Male,1925.0,2007.0,,,api_error
6378,Fred Williams,Australian,Male,1927.0,1982.0,,,api_error
6379,Hiram Draper Williams,American,Male,1917.0,2003.0,,,api_error
6380,James Leon Williams,American,Male,1852.0,1920.0,,,api_error
6381,Mason Williams,American,Male,1938.0,,,,api_error
6382,William T. Williams,American,Male,1942.0,,,,api_error
6383,Clara McDonald Williamson,American,Female,1875.0,1976.0,,,api_error
6384,Thornton Willis,American,Male,1936.0,,,,api_error
6385,Manfred Willmann,Austrian,Male,1952.0,,,,api_error
6386,Christopher Wilmarth,American,Male,1943.0,1987.0,,,api_error
6387,George Washington Wilson,British,Male,1823.0,1893.0,,,api_error
6388,Jane Wilson,American,Female,1924.0,2015.0,,,api_error
6389,Michael Wilson,American,Male,1947.0,,,,api_error
6390,Robert Wilson,American,Male,1941.0,,,,api_error
6391,Scott Wilson,Scottish,Male,1889.0,1972.0,,,api_error
6393,David Wing,American,Male,1947.0,,,,api_error
6394,Sven Wingquist,Swedish,Male,1876.0,1953.0,,,api_error
6395,Princess Winifred,Nationality unknown,Female,,,,,api_error
6396,Trevor Winkfield,British,Male,1944.0,,,,api_error
6397,Gerd Winner,German,Male,1936.0,,,,api_error
6398,Geoff Winningham,American,Male,1943.0,,,,api_error
6399,Garry Winogrand,American,Male,1928.0,1984.0,,,api_error
6400,Neil Winokur,American,Male,1945.0,,,,api_error
6401,Rolf Winquist,Swedish,Male,1910.0,1968.0,,,api_error
6402,Jackie Winsor,American,Female,1941.0,,,,api_error
6403,Thomas W. Winstead,American,Male,1918.0,,,,api_error
6405,Fritz Winter,German,Male,1905.0,1976.0,,,api_error
6406,Alfred Winter-Rust,German,Male,1923.0,2000.0,,,api_error
6407,Robin Winters,American,Male,1950.0,,,,api_error
6408,Terry Winters,American,Male,1949.0,,,,api_error
6409,Tapio Wirkkala,Finnish,Male,1915.0,1985.0,,,api_error
6410,Kurt Wirth,Swiss,Male,1917.0,,,,api_error
6411,Marc Wise,American,Male,1964.0,,,,api_error
6412,Francis Wishart,British,Male,1951.0,,,,api_error
6413,Eugen Wiskovsky,Czech,Male,1888.0,1964.0,,,api_error
6414,Benno Wissing,Dutch,Male,1923.0,2008.0,,,api_error
6415,Adrian Wiszniewski,British,Male,1958.0,,,,api_error
6416,Joan Witek,American,Female,1943.0,,,,api_error
6417,Joel Peter Witkin,American,Male,1939.0,,,,api_error
6418,Rainer Wittenborn,German,Male,1941.0,,,,api_error
6419,Ben Wittick,American,Male,1845.0,1903.0,,,api_error
6420,Johann Loetz,Austrian,Male,,,,,api_error
6421,Josef Rudolf Witzel,German,Male,1867.0,1927.0,,,api_error
6422,Emerson Woelffer,American,Male,1914.0,2003.0,,,api_error
6423,Agatha Wojciechowsky,American,Female,1893.0,1986.0,,,api_error
6424,Stanislav Wojtowicz,Polish,Male,,,,,api_error
6426,Marion Post Wolcott,American,Female,1910.0,1990.0,,,api_error
6427,Arne Wolf,American,Male,1929.0,,,,api_error
6428,Sylvia Wolf,American,Female,1957.0,,,,api_error
6429,Grete Wolf-Krakauer,Nationality unknown,Female,,,,,api_error
6430,Wolfsberg,German,,,,,,api_error
6431,Jeffrey Wolin,American,Male,1951.0,,,,api_error
6432,Wols (A. O. Wolfgang Schulze),German,Male,1913.0,1951.0,,,api_error
6433,Andrew Kay Womrath,American,Male,1869.0,1939.0,,,api_error
6434,Helena (Mie Yuan Wong) Wong,Brazilian,Female,1938.0,1990.0,,,api_error
6435,Paul Wonner,American,Male,1920.0,2008.0,,,api_error
6436,Art Wood,American,Male,1918.0,,,,api_error
6437,Brian Wood,Canadian,Male,1948.0,,,,api_error
6438,Esther Wood,American,Female,1921.0,,,,api_error
6439,Grant Wood,American,Male,1891.0,1942.0,,,api_error
6440,Gross Wood,American,Male,1919.0,,,,api_error
6441,J. Trevor Wood,British,Male,1930.0,,,,api_error
6442,Charles Herbert Woodbury,American,Male,1864.0,1940.0,,,api_error
6443,D. B. Woodbury,American,Male,,1866.0,,,api_error
6444,Pamela Woodhead,British,Female,1955.0,2009.0,,,api_error
6445,George Woodman,American,Male,1932.0,,,,api_error
6446,Bill Woodrow,British,Male,1948.0,,,,api_error
6447,Joseph Janvier Woodward,American,Male,1833.0,1884.0,,,api_error
6448,Christopher Wool,American,Male,1955.0,,,,api_error
6449,Hal Woolf,British,Male,1902.0,1962.0,,,api_error
6450,Willard Worden,American,Male,1873.0,1946.0,,,api_error
6451,Piet Worm,Dutch,Male,1909.0,1996.0,,,api_error
6452,Edward Wormley,American,Male,1907.0,1995.0,,,api_error
6453,Troels Wörsel,Danish,Male,1950.0,,,,api_error
6454,Don Worth,American,Male,1924.0,2009.0,,,api_error
6456,Fritz Wotruba,Austrian,Male,1907.0,1975.0,,,api_error
6457,Dick Wray,American,Male,1933.0,2011.0,,,api_error
6458,Cedric Wright,American,Male,1889.0,1959.0,,,api_error
6459,Frank Lloyd Wright,American,Male,1867.0,1959.0,,,api_error
6460,Russel Wright,American,Male,1904.0,1976.0,,,api_error
6461,Andrzej J. Wroblewski,Polish,Male,1934.0,,,,api_error
6462,Theo Wujcik,American,Male,1936.0,2014.0,,,api_error
6463,Paul Wunderlich,German,Male,1927.0,2010.0,,,api_error
6464,Andrew Wyeth,American,Male,1917.0,2009.0,,,api_error
6465,James Wyeth,American,Male,1946.0,,,,api_error
6466,Mary Wykeham,British,Female,,,,,api_error
6467,Lance Wyman,American,Male,1937.0,,,,api_error
6468,Richard Wyndham,British,Male,1896.0,1948.0,,,api_error
6469,Milton Wynne,American,Male,,,,,api_error
6470,Bryan Wynter,British,Male,1915.0,1981.0,,,api_error
6471,Llewellyn Xavier,British,Female,1942.0,,,,api_error
6473,Jaume Juez i Castella (Xirinius),Spanish,Male,1906.0,2002.0,,,api_error
6474,Desiderio Hernández Xochitiozín,Mexican,Male,,,,,api_error
6475,Xomob(?),Russian,,,,,,api_error
6476,Ahmed Yacoubi,Moroccan,Male,1928.0,1985.0,,,api_error
6478,Kazuo Yagi,Japanese,Male,1918.0,1979.0,,,api_error
6480,Takao Yamada,Japanese,Male,1938.0,,,,api_error
6481,Yamaguchi Gen,Japanese,Male,1896.0,1976.0,,,api_error
6482,Harumi Yamaguchi,Japanese,Female,1941.0,,,,api_error
6483,Susumu Yamaguchi,Japanese,Male,1897.0,1983.0,,,api_error
6484,Takeo Yamaguchi,Japanese,Male,1902.0,1983.0,,,api_error
6486,Yoji Yamamoto,Japanese,Male,1943.0,,,,api_error
6487,Ryuichi Yamashiro,Japanese,Male,1920.0,,,,api_error
6488,Tad Yamashiro,American,Male,1930.0,,,,api_error
6489,Hiroshi Yamazaki,Japanese,Male,,,,,api_error
6490,Sori Yanagi,Japanese,Male,1915.0,2011.0,,,api_error
6491,John Yang,American,Male,1933.0,,,,api_error
6492,Ken Yanome,Japanese,Male,,,,,api_error
6493,Chuji Yao,Japanese,Male,,,,,api_error
6494,Chuji Yasui,Japanese,Male,,,,,api_error
6495,Max Yavno,American,Male,1911.0,1985.0,,,api_error
6496,Yayanagi Tsuyoshi,Japanese,Male,1933.0,,,,api_error
6497,Manoucher Yektai,American,Male,1921.0,,,,api_error
6498,Albert E. Yersin,Swiss,Male,1905.0,1984.0,,,api_error
6499,George Ygfors,Swedish,Male,1926.0,,,,api_error
6500,Ylla,American,Female,1911.0,1955.0,,,api_error
6501,Alejandro Mario Yllanes,Bolivian,Male,1913.0,1960.0,,,api_error
6502,Tadanori Yokoo,Japanese,Male,1936.0,,,,api_error
6503,Yoo Kang Yl,Korean,,,,,,api_error
6504,Yoshi,Japanese,Male,,,,,api_error
6505,Chizuko Yoshida,Japanese,Female,,,,,api_error
6506,Hodaka Yoshida,Japanese,Female,,,,,api_error
6507,Katsuro Yoshida,Japanese,Male,,,,,api_error
6508,Masaji Yoshida,Japanese,Male,1917.0,1971.0,,,api_error
6509,Toshi Yoshida,Japanese,Male,,,,,api_error
6510,Yoshio Yoshida,Japanese,Male,,,,,api_error
6511,Hideo Yoshihara,Japanese,Male,1931.0,2007.0,,,api_error
6513,Naoki Yoshimoto,Japanese,Male,1940.0,,,,api_error
6514,Masunobu Yoshimura,Japanese,Male,1932.0,,,,api_error
6515,Senzo Yoshioka,Japanese,Male,,,,,api_error
6517,Alfred Young,Nationality unknown,Male,,,,,api_error
6518,Arthur Young,American,Male,1905.0,1995.0,,,api_error
6519,Ellsworth Young,American,Male,,,,,api_error
6520,La Monte Young,American,Male,1935.0,,,,api_error
6521,Michael Young,American,Male,1952.0,,,,api_error
6522,Peter Young,American,Male,1940.0,,,,api_error
6523,Thomas Young,American,Male,1924.0,,,,api_error
6524,Jack Youngerman,American,Male,1926.0,,,,api_error
6525,Mario Yrisarry,American,Male,1934.0,,,,api_error
6526,Adja Yunkers,American,Male,1900.0,1983.0,,,api_error
6527,Yvaral (Jean Pierre Vasarely),French,Male,1934.0,2002.0,,,api_error
6528,Teresa Zabala,American,Female,1938.0,,,,api_error
6529,Melvin Zabarsky,American,Male,1932.0,,,,api_error
6530,Adolf Zabransky,German,Male,1909.0,1981.0,,,api_error
6531,Julio Augusto Zachrisson,Panamanian,Male,1930.0,,,,api_error
6532,Léon Zack,French,Male,1892.0,1980.0,,,api_error
6533,Ossip Zadkine,French,Male,1890.0,1967.0,,,api_error
6534,Stanislaw Zagorski,Polish,Male,1933.0,,,,api_error
6535,Paul A. Zahl,American,Male,1910.0,1985.0,,,api_error
6536,Jack Zajac,American,Male,1929.0,,,,api_error
6537,Alfredo Zalce,Mexican,Male,1908.0,2003.0,,,api_error
6539,Wojciech Zamecznik,Polish,Male,1923.0,1967.0,,,api_error
6540,Norman Zammitt,American,Male,1931.0,2007.0,,,api_error
6541,Enrique Zañartu,Chilean,Male,1921.0,2000.0,,,api_error
6542,Tono Zancanaro,Italian,Male,1906.0,1985.0,,,api_error
6543,Michael S. Zane,American,Male,1948.0,,,,api_error
6544,Marco Zanuso,Italian,Male,1916.0,2001.0,,,api_error
6545,Zao Wou-ki,French,Male,1920.0,2013.0,,,api_error
6547,Bronislaw Zapolski,American,Male,1917.0,,,,api_error
6548,Walter Zapp,Latvian,Male,1905.0,2003.0,,,api_error
6549,Zarina,American,Female,1937.0,,,,api_error
6550,Georges de Zayas,Mexican,Male,,,,,api_error
6551,Marian Zazeela,American,Female,1936.0,,,,api_error
6553,Bruno Zehnder,Swiss,Male,1945.0,,,,api_error
6554,Walter Zehringer,German,Male,1940.0,,,,api_error
6555,Walter Zeischegg,Austrian,Male,1917.0,1983.0,,,api_error
6556,Eva Zeisel,American,Female,1906.0,2011.0,,,api_error
6557,Daniel Zelaya,Argentine,Male,,,,,api_error
6558,Bronislaw Zelek,Polish,Male,1935.0,,,,api_error
6559,Carlo Zen,Italian,Male,1851.0,1918.0,,,api_error
6560,Charles Hossein Zenderoudi,Iranian,Male,1937.0,,,,api_error
6561,Karl Zerbe,American,Male,1903.0,1972.0,,,api_error
6562,Morris Zerner,Austrian,Male,,,,,api_error
6563,Zero (Hans Schleger),British,Male,1898.0,1976.0,,,api_error
6564,Lina Zervudaki,French,Female,1890.0,1950.0,,,api_error
6565,J. Thomas Zetterstrom,American,Male,1945.0,,,,api_error
6566,Laura Ziegler,American,Female,1927.0,,,,api_error
6567,Lolita Zikmane,Russian,Female,,,,,api_error
6568,Heinrich Zille,German,Male,1858.0,1929.0,,,api_error
6569,George Zimbel,Canadian,Male,1929.0,,,,api_error
6570,Murray Zimiles,American,Male,1941.0,,,,api_error
6571,Mac Zimmerman,German,Male,1912.0,1995.0,,,api_error
6572,Tom Zimmermann,German,Male,1925.0,,,,api_error
6573,Jacques Zimmerman,Belgian,Male,1929.0,,,,api_error
6576,Alfred Karl Zlevor,Austrian,Male,1942.0,,,,api_error
6577,Richard Zoellner,American,Male,1909.0,2003.0,,,api_error
6578,Nicos Zographos,American,Male,1931.0,,,,api_error
6579,Harry Zolotow,American,Male,1888.0,1963.0,,,api_error
6581,Marguerite Zorach,American,Female,1887.0,1968.0,,,api_error
6582,William Zorach,American,Male,1889.0,1966.0,,,api_error
6583,Gilberto Zorio,Italian,Male,1944.0,,,,api_error
6584,Anders Zorn,Swedish,Male,,,,,api_error
6585,Marco Zotta,Italian,Male,1945.0,,,,api_error
6586,Larry Zox,American,Male,1936.0,2006.0,,,api_error
6588,Joe Zucker,American,Male,1941.0,,,,api_error
6589,Francisco Zuñiga,Mexican,Male,1912.0,1998.0,,,api_error
6590,Zush (Alberto Porta),Spanish,Male,1946.0,,,,api_error
6591,Anatoly Timofeevich Zverev,Russian,Male,1931.0,1986.0,,,api_error
6592,Piet Zwart,Dutch,Male,1885.0,1977.0,,,api_error
6593,Toots Zynsky,American,Female,1951.0,,,,api_error
6594,Werner Zyrd,German,,,,,,api_error
6595,Jack Barth,American,Male,1949.0,,,,api_error
6596,Eric Erickson,American,Male,1953.0,,,,api_error
6597,Donald C. Fritz,American,Male,1950.0,,,,api_error
6599,Sean Kalish,American,Male,1981.0,,,,api_error
6600,Berndt Kerkin,German,Male,1951.0,,,,api_error
6601,Joseph Norman,American,Male,1957.0,,,,api_error
6602,Lorna Simpson,American,Female,1960.0,,,,api_error
6603,Jan Vercruysse,Belgian,Male,1948.0,,,,api_error
6604,John Button,American,Male,1930.0,1982.0,,,api_error
6605,Tadeusz Trepkowski,Polish,Male,1914.0,1954.0,,,api_error
6606,Susi Berger,Swiss,Female,1937.0,,,,api_error
6607,Ueli Berger,Swiss,Male,1937.0,2008.0,,,api_error
6608,Robin Chu,British,,1951.0,,,,api_error
6609,Jack Daly,American,Male,1957.0,,,,api_error
6610,Christopher Loew,American,Male,1963.0,,,,api_error
6611,Jim Gentes,American,Male,1957.0,,,,api_error
6612,Sam Lucente,American,Male,1958.0,,,,api_error
6613,Antti Nurmesniemi,Finnish,Male,1927.0,2003.0,,,api_error
6614,William L. Tolan,American,Male,1963.0,,,,api_error
6615,Nadezhda Udal'tsova,Russian,Female,1886.0,1961.0,,,api_error
6616,Lois Conner,American,Female,1951.0,,,,api_error
6617,Ulrich Rückriem,German,Male,1938.0,,,,api_error
6618,Robert Andrew Parker,American,Male,1927.0,,,,api_error
6619,Tone Vigeland,Norwegian,Female,1938.0,,,,api_error
6621,John Armleder,Swiss,Male,1948.0,,,,api_error
6622,Jeff Koons,American,Male,1955.0,,,,api_error
6623,David Wojnarowicz,American,Male,1954.0,1992.0,,,api_error
6624,Fernand Léger,French,Male,1881.0,1955.0,,,api_error
6626,Michael Corris,American,Male,1949.0,,,,api_error
6627,Robert Gordy,American,Male,1933.0,1986.0,,,api_error
6628,Margo Humphrey,American,Female,1942.0,,,,api_error
6629,Hermann Pitz,German,Male,1956.0,,,,api_error
6630,Bern Porter,American,Male,1911.0,2004.0,,,api_error
6631,Rémy Zaugg,Swiss,Male,1943.0,2005.0,,,api_error
6632,Glenn Goldberg,American,Male,1953.0,,,,api_error
6633,Ilya Kabakov,American,Male,1933.0,,,,api_error
6634,Mimi Smith,American,Female,1942.0,,,,api_error
6635,Jac Leirner,Brazilian,Female,1961.0,,,,api_error
6636,Gordon Matta-Clark,American,Male,1943.0,1978.0,,,api_error
6637,Paul Thek,American,Male,1933.0,1988.0,,,api_error
6638,Victor Burgin,British,Male,1941.0,,,,api_error
6639,Julio Larraz,American,Male,1944.0,,,,api_error
6640,Jane Hammond,American,Female,1950.0,,,,api_error
6641,Raffaele Leomporri,Italian,Male,1926.0,1974.0,,,api_error
6642,Art Spiegelman,American,Male,1948.0,,,,api_error
6643,Rafael Alberti,Spanish,Male,1902.0,1999.0,,,api_error
6644,Roberto Barni,Italian,Male,1939.0,,,,api_error
6645,Pablo Palazuelo,Spanish,Male,1916.0,2007.0,,,api_error
6646,Vincente Rojo,Spanish,Male,1932.0,,,,api_error
6647,George Mann Niedecken,American,Male,1878.0,1945.0,,,api_error
6649,Vinicio Berti,Italian,Male,1921.0,1991.0,,,api_error
6650,Paolo Favi,Italian,Male,1935.0,,,,api_error
6651,Fabrizio Gori,Italian,Male,1940.0,,,,api_error
6652,Emilio Malenotti,Italian,Male,1913.0,,,,api_error
6653,Liberia Pini,Italian,,1929.0,,,,api_error
6654,Philip Taaffe,American,Male,1955.0,,,,api_error
6655,Sophie Calle,French,Female,1953.0,,,,api_error
6656,Joy Jacobs,American,Female,1932.0,,,,api_error
6657,Louis-Auguste Girardot,French,Male,1856.0,1933.0,,,api_error
6658,Louis Malteste,French,Male,1862.0,1928.0,,,api_error
6660,Maurice Réalier-Dumas,French,Male,1860.0,1928.0,,,api_error
6661,Émile Berchmans,Belgian,Male,1867.0,1947.0,,,api_error
6662,G. de Latenay,French,Male,1859.0,1943.0,,,api_error
6663,Marcel Lenoir,French,Male,1872.0,1931.0,,,api_error
6664,H. Bellery-Desfontaines,French,Male,1867.0,1909.0,,,api_error
6665,A. Calbet,French,Male,1869.0,1944.0,,,api_error
6666,Maurice Eliot,Nationality unknown,Male,,,,,api_error
6667,Ch Doudelet,Belgian,Male,1861.0,1938.0,,,api_error
6668,F.-A Gorquet,French,Male,1862.0,1927.0,,,api_error
6669,P. Jouve,Nationality unknown,,,,,,api_error
6670,J. Wély,French,Male,1873.0,1910.0,,,api_error
6671,Annette Messager,French,Female,1943.0,,,,api_error
6672,L. Levy-Dhurmer,French,Male,1865.0,1953.0,,,api_error
6673,L. Simon,Nationality unknown,,,,,,api_error
6674,Camille Bellanger,Nationality unknown,Female,,,,,api_error
6675,A. Laurens,Nationality unknown,,,,,,api_error
6676,A. Donnay,Belgian,Male,1862.0,1921.0,,,api_error
6677,A. Lepère,Nationality unknown,,,,,,api_error
6678,E. A. Artigue,Nationality unknown,,,,,,api_error
6679,R. X. Prinet,French,Male,1861.0,1946.0,,,api_error
6680,Hans Christiansen,Nationality unknown,Male,,,,,api_error
6681,Robert Engels,Nationality unknown,Male,,,,,api_error
6682,Jeanne Jacquemin,Nationality unknown,Female,,,,,api_error
6683,Ernest Laurent,Nationality unknown,Male,,,,,api_error
6684,Henri Detouche,French,Male,1854.0,1913.0,,,api_error
6685,Gaston Bussière,Nationality unknown,Male,,,,,api_error
6686,E. Dinet,French,Male,1861.0,1929.0,,,api_error
6687,Roedel,Nationality unknown,,,,,,api_error
6688,J. G. Besson,French,Male,1868.0,,,,api_error
6689,A. Giraldon,Nationality unknown,,,,,,api_error
6690,Henri Le Sidaner,Nationality unknown,Male,,,,,api_error
6691,Maximilienne Guyon,Nationality unknown,Male,,,,,api_error
6692,Henri Martin,French,Male,,,,,api_error
6693,Fernand Piet,Nationality unknown,Male,,,,,api_error
6694,E. Trigoulet,French,Male,1867.0,1910.0,,,api_error
6695,A. Ibels,Nationality unknown,,,,,,api_error
6696,Paul Leroy,Nationality unknown,Male,,,,,api_error
6697,J. Baseilhac,French,Male,1874.0,1903.0,,,api_error
6698,Ch Huard,Nationality unknown,,,,,,api_error
6699,J. A. Muenier,French,Male,1863.0,1942.0,,,api_error
6700,Paul Renouard,Nationality unknown,Male,,,,,api_error
6701,Louise Breslau,Nationality unknown,Female,,,,,api_error
6702,Maurice Desvallières,Nationality unknown,Male,,,,,api_error
6703,Frantz Jourdain,French,Male,1847.0,1935.0,,,api_error
6704,A. Muller,Nationality unknown,,,,,,api_error
6705,L. Borgex,French,Male,1875.0,1959.0,,,api_error
6706,Jules Flandrin,French,Male,1871.0,1947.0,,,api_error
6707,R. A. Vlmann,Nationality unknown,,,,,,api_error
6708,A Yank,Nationality unknown,,,,,,api_error
6709,F. Cormon,French,Male,1845.0,1924.0,,,api_error
6711,P. C. Helleu,French,Male,1859.0,1927.0,,,api_error
6712,V. Prouvé,French,Male,1858.0,1943.0,,,api_error
6713,Ch Guérin,French,Male,1875.0,1939.0,,,api_error
6714,Henri Guinier,Nationality unknown,Male,,,,,api_error
6715,F. Guiguet,French,Male,1860.0,1937.0,,,api_error
6716,Raphael Collin,Nationality unknown,Male,,,,,api_error
6717,L. W. Hawkins,Nationality unknown,,,,,,api_error
6718,F. Luigini,Nationality unknown,,,,,,api_error
6719,F. Bracquemond,French,Male,1833.0,1914.0,,,api_error
6720,Jeanne Granès,Nationality unknown,Female,,,,,api_error
6721,L. H. Monod,Nationality unknown,,,,,,api_error
6722,A. Agache,French,Male,1843.0,1915.0,,,api_error
6723,G. Dubuffe,French,Male,1853.0,1909.0,,,api_error
6724,L. O. Merson,Nationality unknown,,,,,,api_error
6725,Armand Berton,French,Male,1854.0,1927.0,,,api_error
6728,Rosalind Bengelsdorf,American,Female,1916.0,1979.0,,,api_error
